time_from_start,pos_x,pos_y,pos_z,vel_x,vel_y,vel_z,acc_x,acc_y,acc_z,jerk_x,jerk_y,jerk_z,snap_x,snap_y,snap_z,q_w,q_x,q_y,q_z,omega_x,omega_y,omega_z,angular_acc_x,angular_acc_y,angular_acc_z,angular_jerk_x,angular_jerk_y,angular_jerk_z,angular_snap_x,angular_snap_y,angular_snap_z,heading,heading_rate,heading_acc
1.22000000,-14.06525989,19.99999763,1.88767251,9.95657013,0.00000000,-0.00000001,1.57311926,-0.00000001,0.00000004,-16.89192064,-0.00000000,0.00000001,72.89265667,0.00000021,-0.00000097,0.99684134,0.00000000,0.07941879,0.00000000,0.00000000,-1.67634198,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
1.24000000,-13.86583590,19.99999763,1.88767251,9.98475232,0.00000000,-0.00000001,1.25005653,-0.00000001,0.00000004,-15.40508242,0.00000000,-0.00000001,75.67302250,0.00000021,-0.00000096,0.99799268,0.00000000,0.06332944,0.00000000,-0.00000000,-1.54337817,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
1.26000000,-13.66591087,19.99999763,1.88767251,10.00677409,0.00000000,-0.00000001,0.95723861,-0.00000001,0.00000004,-13.86987847,0.00000001,-0.00000003,77.72157986,0.00000020,-0.00000093,0.99881755,0.00000000,0.04861578,0.00000000,-0.00000000,-1.39916929,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
1.28000000,-13.46560192,19.99999763,1.88767251,10.02324902,0.00000000,-0.00000001,0.69548340,-0.00000001,0.00000004,-12.30140397,0.00000001,-0.00000005,78.99242552,0.00000020,-0.00000090,0.99937389,0.00000000,0.03538108,0.00000000,-0.00000000,-1.24686163,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
1.30000000,-13.26501371,19.99999763,1.88767251,10.03480396,0.00000000,-0.00000001,0.46529770,-0.00000001,0.00000004,-10.71567221,0.00000002,-0.00000007,79.43965627,0.00000019,-0.00000085,0.99971922,0.00000000,0.02369550,0.00000000,-0.00000000,-1.08952244,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
1.32000000,-13.06423833,19.99999763,1.88767251,10.04207265,0.00000000,-0.00000000,0.26685889,-0.00000001,0.00000003,-9.12961451,0.00000002,-0.00000008,79.01736887,0.00000017,-0.00000079,0.99990755,0.00000000,0.01359760,0.00000000,-0.00000000,-0.93006169,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
1.34000000,-12.86335516,19.99999763,1.88767251,10.04568891,0.00000000,-0.00000000,0.09999650,-0.00000001,0.00000003,-7.56108027,0.00000002,-0.00000010,77.67966011,0.00000016,-0.00000072,0.99998701,0.00000000,0.00509646,0.00000000,-0.00000000,-0.77120028,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
1.36000000,-12.66243094,19.99999763,1.88767251,10.04627953,0.00000000,-0.00000000,-0.03582606,-0.00000001,0.00000003,-6.02883694,0.00000002,-0.00000011,75.38062677,0.00000014,-0.00000063,0.99999833,0.00000000,-0.00182599,0.00000000,-0.00000000,-0.61547698,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
1.38000000,-12.46152006,19.99999763,1.88767251,10.04445675,0.00000000,-0.00000000,-0.14152995,-0.00000001,0.00000003,-4.55257005,0.00000003,-0.00000013,72.07436562,0.00000012,-0.00000054,0.99997399,0.00000000,-0.00721299,0.00000000,-0.00000000,-0.46528338,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
1.40000000,-12.26066483,19.99999763,1.88767251,10.04081039,0.00000000,-0.00000000,-0.21843919,-0.00000001,0.00000003,-3.15288319,0.00000003,-0.00000013,67.71497344,0.00000009,-0.00000042,0.99993804,0.00000000,-0.01113143,0.00000000,-0.00000000,-0.32291561,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
1.42000000,-12.05989606,19.99999763,1.88767251,10.03589961,0.00000000,-0.00000000,-0.26829908,-0.00000000,0.00000002,-1.85129800,0.00000003,-0.00000014,62.25654701,0.00000006,-0.00000029,0.99990655,0.00000000,-0.01367094,0.00000000,-0.00000000,-0.19063220,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
1.44000000,-11.85923379,19.99999763,1.88767251,10.03024429,0.00000000,-0.00000000,-0.29329452,-0.00000000,0.00000002,-0.67025422,0.00000003,-0.00000015,55.65318310,0.00000003,-0.00000015,0.99988834,0.00000000,-0.01494374,0.00000000,-0.00000000,-0.07070927,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
1.46000000,-11.65868810,19.99999763,1.88767251,10.02431608,0.00000000,-0.00000000,-0.29606837,-0.00000000,0.00000002,0.36689038,0.00000003,-0.00000015,47.85897850,-0.00000000,0.00000001,0.99988622,0.00000000,-0.01508498,0.00000000,-0.00000000,0.03451350,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
1.48000000,-11.45826019,19.99999763,1.88767251,10.01852901,0.00000000,-0.00000000,-0.27973986,-0.00000000,0.00000001,1.23585996,0.00000003,-0.00000015,38.82802999,-0.00000004,0.00000018,0.99989841,0.00000000,-0.01425355,0.00000000,-0.00000000,0.12260040,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
1.50000000,-11.25794367,19.99999763,1.88767251,10.01322985,0.00000000,-0.00000000,-0.24792290,-0.00000000,0.00000001,1.91146060,0.00000003,-0.00000014,28.51443433,-0.00000008,0.00000037,0.99992020,0.00000000,-0.01263321,0.00000000,-0.00000000,0.19100244,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
1.52000000,-11.05772593,19.99999763,1.88767251,10.00868796,0.00000000,-0.00000000,-0.20474444,-0.00000000,0.00000001,2.36758033,0.00000003,-0.00000013,16.87228831,-0.00000013,0.00000058,0.99994557,0.00000000,-0.01043379,0.00000000,-0.00000000,0.23705431,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
1.54000000,-10.85758987,19.99999763,1.88767251,10.00508488,0.00000000,-0.00000000,-0.15486289,-0.00000000,0.00000001,2.57718911,0.00000003,-0.00000012,3.85568871,-0.00000018,0.00000081,0.99996885,0.00000000,-0.00789238,0.00000000,-0.00000000,0.25798206,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
1.56000000,-10.65751570,19.99999763,1.88767251,10.00250354,0.00000000,-0.00000000,-0.10348640,-0.00000000,0.00000000,2.51233883,0.00000002,-0.00000010,-10.58126769,-0.00000023,0.00000105,0.99998609,0.00000000,-0.00527432,0.00000000,-0.00000000,0.25091577,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
1.58000000,-10.45748307,19.99999763,1.88767251,10.00091701,0.00000000,-0.00000000,-0.05639130,-0.00000000,0.00000000,2.14416333,0.00000002,-0.00000008,-26.48448413,-0.00000029,0.00000132,0.99999587,0.00000000,-0.00287414,0.00000000,-0.00000000,0.21290060,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
1.60000000,-10.25747335,19.99999763,1.88767251,10.00017706,0.00000000,-0.00000000,-0.01994039,-0.00000000,0.00000000,1.44287838,0.00000001,-0.00000005,-43.89986381,-0.00000035,0.00000160,0.99999948,0.00000000,-0.00101633,0.00000000,-0.00000000,0.14090037,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
1.62000000,-10.05747219,19.99999763,1.88767251,10.00000213,0.00000000,-0.00000000,-0.00110137,-0.00000000,0.00000000,0.37778167,0.00000000,-0.00000001,-62.87330997,-0.00000042,0.00000190,1.00000000,0.00000000,-0.00005614,0.00000000,-0.00000000,0.07894737,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
1.62574699,-10.00000227,19.99999763,1.88767251,10.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1.00000000,0.00000000,0.00000000,0.00000000,-0.00000000,0.00436052,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
1.62574699,-10.00000227,19.99999763,1.88767251,10.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00640637,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
1.64574699,-9.80000223,19.99999763,1.88767251,10.00000842,0.00000000,0.00000000,0.00125693,0.00000000,0.00000000,0.12456151,0.00000000,0.00000000,6.05891278,0.00000000,0.00000000,1.00000000,0.00000000,0.00006406,0.00000000,0.00000000,0.01258321,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
1.66574699,-9.60000161,19.99999763,1.88767251,10.00006644,0.00000000,0.00000000,0.00493765,0.00000000,0.00000000,0.24240167,0.00000000,0.00000000,5.72622775,0.00000000,0.00000000,0.99999997,0.00000000,0.00025166,0.00000000,0.00000000,0.02459774,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
1.68574699,-9.39999893,19.99999763,1.88767251,10.00022119,0.00000000,0.00000000,0.01090909,0.00000000,0.00000000,0.35365544,0.00000000,0.00000000,5.40026501,0.00000000,0.00000000,0.99999985,0.00000000,0.00055602,0.00000000,0.00000000,0.03594082,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
1.70574699,-9.19999182,19.99999763,1.88767251,10.00051720,0.00000000,0.00000000,0.01904085,0.00000000,0.00000000,0.45845674,0.00000000,0.00000000,5.08097265,0.00000000,0.00000000,0.99999953,0.00000000,0.00097048,0.00000000,0.00000000,0.04662604,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
1.72574699,-8.99997702,19.99999763,1.88767251,10.00099638,0.00000000,0.00000000,0.02920523,0.00000000,0.00000000,0.55693847,0.00000000,0.00000000,4.76829874,0.00000000,0.00000000,0.99999889,0.00000000,0.00148854,0.00000000,0.00000000,0.05666684,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
1.74574699,-8.79995048,19.99999763,1.88767251,10.00169813,0.00000000,0.00000000,0.04127714,0.00000000,0.00000000,0.64923247,0.00000000,0.00000000,4.46219137,0.00000000,0.00000000,0.99999779,0.00000000,0.00210382,0.00000000,0.00000000,0.06607652,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
1.76574699,-8.59990736,19.99999763,1.88767251,10.00265936,0.00000000,0.00000000,0.05513415,0.00000000,0.00000000,0.73546955,0.00000000,0.00000000,4.16259860,0.00000000,0.00000000,0.99999605,0.00000000,0.00281007,0.00000000,0.00000000,0.07486822,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
1.78574699,-8.39984214,19.99999763,1.88767251,10.00391459,0.00000000,0.00000000,0.07065641,0.00000000,0.00000000,0.81577950,0.00000000,0.00000000,3.86946853,0.00000000,0.00000000,0.99999352,0.00000000,0.00360117,0.00000000,0.00000000,0.08305496,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
1.80574699,-8.19974861,19.99999763,1.88767251,10.00549594,0.00000000,0.00000000,0.08772667,0.00000000,0.00000000,0.89029103,0.00000000,0.00000000,3.58274922,0.00000000,0.00000000,0.99999000,0.00000000,0.00447115,0.00000000,0.00000000,0.09064961,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
1.82574699,-7.99961993,19.99999763,1.88767251,10.00743321,0.00000000,0.00000000,0.10623025,0.00000000,0.00000000,0.95913186,0.00000000,0.00000000,3.30238877,0.00000000,0.00000000,0.99998534,0.00000000,0.00541415,0.00000000,0.00000000,0.09766492,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
1.84574699,-7.79944872,19.99999763,1.88767251,10.00975396,0.00000000,0.00000000,0.12605499,0.00000000,0.00000000,1.02242863,0.00000000,0.00000000,3.02833524,0.00000000,0.00000000,0.99997936,0.00000000,0.00642442,0.00000000,0.00000000,0.10411354,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
1.86574699,-7.59922705,19.99999763,1.88767251,10.01248349,0.00000000,0.00000000,0.14709127,0.00000000,0.00000000,1.08030697,0.00000000,0.00000000,2.76053673,0.00000000,0.00000000,0.99997190,0.00000000,0.00749637,0.00000000,0.00000000,0.11000800,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
1.88574699,-7.39894650,19.99999763,1.88767251,10.01564497,0.00000000,0.00000000,0.16923197,0.00000000,0.00000000,1.13289145,0.00000000,0.00000000,2.49894130,0.00000000,0.00000000,0.99996281,0.00000000,0.00862452,0.00000000,0.00000000,0.11536075,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
1.90574699,-7.19859823,19.99999763,1.88767251,10.01925943,0.00000000,0.00000000,0.19237246,0.00000000,0.00000000,1.18030563,0.00000000,0.00000000,2.24349704,0.00000000,0.00000000,0.99995194,0.00000000,0.00980350,0.00000000,0.00000000,0.12018416,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
1.92574699,-6.99817298,19.99999763,1.88767251,10.02334585,0.00000000,0.00000000,0.21641055,0.00000000,0.00000000,1.22267200,0.00000000,0.00000000,1.99415202,0.00000000,0.00000000,0.99993919,0.00000000,0.01102809,0.00000000,0.00000000,0.12449051,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
1.94574699,-6.79766113,19.99999763,1.88767251,10.02792117,0.00000000,0.00000000,0.24124650,0.00000000,0.00000000,1.26011203,0.00000000,0.00000000,1.75085434,0.00000000,0.00000000,0.99992444,0.00000000,0.01229316,0.00000000,0.00000000,0.12829204,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
1.96574699,-6.59705277,19.99999763,1.88767251,10.03300038,0.00000000,0.00000000,0.26678299,0.00000000,0.00000000,1.29274614,0.00000000,0.00000000,1.51355205,0.00000000,0.00000000,0.99990760,0.00000000,0.01359373,0.00000000,0.00000000,0.13160093,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
1.98574699,-6.39633767,19.99999763,1.88767251,10.03859653,0.00000000,0.00000000,0.29292510,0.00000000,0.00000000,1.32069373,0.00000000,0.00000000,1.28219325,0.00000000,0.00000000,0.99988862,0.00000000,0.01492493,0.00000000,0.00000000,0.13442929,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
2.00574699,-6.19550539,19.99999763,1.88767251,10.04472081,0.00000000,0.00000000,0.31958028,0.00000000,0.00000000,1.34407315,0.00000000,0.00000000,1.05672602,0.00000000,0.00000000,0.99986744,0.00000000,0.01628202,0.00000000,0.00000000,0.13678920,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
2.02574699,-5.99454526,19.99999763,1.88767251,10.05138256,0.00000000,0.00000000,0.34665835,0.00000000,0.00000000,1.36300170,0.00000000,0.00000000,0.83709843,0.00000000,0.00000000,0.99984404,0.00000000,0.01766035,0.00000000,0.00000000,0.13869268,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
2.04574699,-5.79344645,19.99999763,1.88767251,10.05858937,0.00000000,0.00000000,0.37407145,0.00000000,0.00000000,1.37759567,0.00000000,0.00000000,0.62325856,0.00000000,0.00000000,0.99981843,0.00000000,0.01905544,0.00000000,0.00000000,0.14015172,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
2.06574699,-5.59219801,19.99999763,1.88767251,10.06634708,0.00000000,0.00000000,0.40173405,0.00000000,0.00000000,1.38797028,0.00000000,0.00000000,0.41515449,0.00000000,0.00000000,0.99979061,0.00000000,0.02046288,0.00000000,0.00000000,0.14117827,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
2.08574699,-5.39078887,19.99999763,1.88767251,10.07465984,0.00000000,0.00000000,0.42956290,0.00000000,0.00000000,1.39423974,0.00000000,0.00000000,0.21273431,0.00000000,0.00000000,0.99976064,0.00000000,0.02187841,0.00000000,0.00000000,0.14178422,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
2.10574699,-5.18920790,19.99999763,1.88767251,10.08353017,0.00000000,0.00000000,0.45747703,0.00000000,0.00000000,1.39651720,0.00000000,0.00000000,0.01594609,0.00000000,0.00000000,0.99972857,0.00000000,0.02329788,0.00000000,0.00000000,0.14198142,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
2.12574699,-4.98744394,19.99999763,1.88767251,10.09295897,0.00000000,0.00000000,0.48539772,0.00000000,0.00000000,1.39491479,0.00000000,0.00000000,-0.17526210,0.00000000,0.00000000,0.99969448,0.00000000,0.02471727,0.00000000,0.00000000,0.14178167,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
2.14574699,-4.78548582,19.99999763,1.88767251,10.10294561,0.00000000,0.00000000,0.51324849,0.00000000,0.00000000,1.38954357,0.00000000,0.00000000,-0.36094216,0.00000000,0.00000000,0.99965848,0.00000000,0.02613265,0.00000000,0.00000000,0.14119671,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
2.16574699,-4.58332241,19.99999763,1.88767251,10.11348794,0.00000000,0.00000000,0.54095507,0.00000000,0.00000000,1.38051361,0.00000000,0.00000000,-0.54114602,0.00000000,0.00000000,0.99962070,0.00000000,0.02754024,0.00000000,0.00000000,0.14023820,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
2.18574699,-4.38094262,19.99999763,1.88767251,10.12458237,0.00000000,0.00000000,0.56844537,0.00000000,0.00000000,1.36793389,0.00000000,0.00000000,-0.71592561,0.00000000,0.00000000,0.99958126,0.00000000,0.02893635,0.00000000,0.00000000,0.13891777,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
2.20574699,-4.17833547,19.99999763,1.88767251,10.13622385,0.00000000,0.00000000,0.59564948,0.00000000,0.00000000,1.35191240,0.00000000,0.00000000,-0.88533284,0.00000000,0.00000000,0.99954032,0.00000000,0.03031743,0.00000000,0.00000000,0.13724693,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
2.22574699,-3.97549006,19.99999763,1.88767251,10.14840599,0.00000000,0.00000000,0.62249964,0.00000000,0.00000000,1.33255605,0.00000000,0.00000000,-1.04941963,0.00000000,0.00000000,0.99949806,0.00000000,0.03168003,0.00000000,0.00000000,0.13523713,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
2.24574699,-3.77239567,19.99999763,1.88767251,10.16112104,0.00000000,0.00000000,0.64893020,0.00000000,0.00000000,1.30997074,0.00000000,0.00000000,-1.20823790,0.00000000,0.00000000,0.99945466,0.00000000,0.03302081,0.00000000,0.00000000,0.13289973,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
2.26574699,-3.56904173,19.99999763,1.88767251,10.17435997,0.00000000,0.00000000,0.67487764,0.00000000,0.00000000,1.28426131,0.00000000,0.00000000,-1.36183958,0.00000000,0.00000000,0.99941033,0.00000000,0.03433657,0.00000000,0.00000000,0.13024596,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
2.28574699,-3.36541785,19.99999763,1.88767251,10.18811251,0.00000000,0.00000000,0.70028051,0.00000000,0.00000000,1.25553158,0.00000000,0.00000000,-1.51027659,0.00000000,0.00000000,0.99936526,0.00000000,0.03562420,0.00000000,0.00000000,0.12728697,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
2.30574699,-3.16151388,19.99999763,1.88767251,10.20236717,0.00000000,0.00000000,0.72507945,0.00000000,0.00000000,1.22388433,0.00000000,0.00000000,-1.65360084,0.00000000,0.00000000,0.99931968,0.00000000,0.03688070,0.00000000,0.00000000,0.12403378,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
2.32574699,-2.95731990,19.99999763,1.88767251,10.21711128,0.00000000,0.00000000,0.74921712,0.00000000,0.00000000,1.18942129,0.00000000,0.00000000,-1.79186425,0.00000000,0.00000000,0.99927381,0.00000000,0.03810319,0.00000000,0.00000000,0.12049728,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
2.34574699,-2.75282626,19.99999763,1.88767251,10.23233107,0.00000000,0.00000000,0.77263820,0.00000000,0.00000000,1.15224315,0.00000000,0.00000000,-1.92511875,0.00000000,0.00000000,0.99922789,0.00000000,0.03928889,0.00000000,0.00000000,0.11668822,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
2.36574699,-2.54802358,19.99999763,1.88767251,10.24801168,0.00000000,0.00000000,0.79528941,0.00000000,0.00000000,1.11244959,0.00000000,0.00000000,-2.05341626,0.00000000,0.00000000,0.99918216,0.00000000,0.04043515,0.00000000,0.00000000,0.11261722,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
2.38574699,-2.34290282,19.99999763,1.88767251,10.26413718,0.00000000,0.00000000,0.81711941,0.00000000,0.00000000,1.07013920,0.00000000,0.00000000,-2.17680870,0.00000000,0.00000000,0.99913687,0.00000000,0.04153940,0.00000000,0.00000000,0.10829475,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
2.40574699,-2.13745524,19.99999763,1.88767251,10.28069065,0.00000000,0.00000000,0.83807885,0.00000000,0.00000000,1.02540959,0.00000000,0.00000000,-2.29534798,0.00000000,0.00000000,0.99909224,0.00000000,0.04259918,0.00000000,0.00000000,0.10373112,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
2.42574699,-1.93167246,19.99999763,1.88767251,10.29765421,0.00000000,0.00000000,0.85812031,0.00000000,0.00000000,0.97835729,0.00000000,0.00000000,-2.40908604,0.00000000,0.00000000,0.99904854,0.00000000,0.04361214,0.00000000,0.00000000,0.09893646,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
2.44574699,-1.72554647,19.99999763,1.88767251,10.31500904,0.00000000,0.00000000,0.87719829,0.00000000,0.00000000,0.92907781,0.00000000,0.00000000,-2.51807478,0.00000000,0.00000000,0.99900599,0.00000000,0.04457602,0.00000000,0.00000000,0.09392077,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
